price,body,mileage,engV,engType,drive,car,,,,,registration,year,model
219900,0,30,6.3,1,0,1,,,,,yes,2013,G 63 A72
5390,1,83,1.4,1,,28,,,,,yes,2009,206
2350,1,11,1.9,4,,7,,,,,no,2000,Passat B5
8700,3,250,1.9,2,0,7,,,,,yes,2002,Passat B5
3000,4,0,NA,4,,18,,,,,yes,2008,Octavia Tour
23800,1,195,2.2,2,1,1,,,,,yes,2010,E-Class
24900,1,140,5.5,1,0,1,,,,,yes,2009,S 550
8900,2,150,2,2,2,4,,,,,yes,2009,Trafic груз.
5999,2,300,1.8,0,2,7,,,,,yes,1999,Sharan
14700,0,65,2,1,,2,,,,,yes,2011,Qashqai
9300,1,95,2,1,2,11,,,,,yes,2007,Lancer X
40000,4,119,6.3,1,0,1,,,,,yes,2008,ML 63 A72
19200,0,155,2.5,2,0,7,,,,,yes,2008,Touareg
9500,2,275,2,2,2,4,,,,,yes,2008,Trafic пасс.
7700,2,300,2.2,4,1,1,,,,,yes,2004,Vito пасс.
42500,0,63,3,2,0,7,,,,,yes,2014,Touareg
65000,4,37,6,1,1,47,,,,,yes,2006,DB9
9500,3,180,3.2,2,1,1,,,,,yes,2002,E-Class
0,0,0,4.6,1,0,1,,,,,yes,2016,GLS 500
3900,1,375,2,1,1,1,,,,,yes,1990,190
43999,4,1,2.8,2,0,14,,,,,yes,2016,Hilux
12000,0,148,2.3,0,0,21,,,,,yes,2008,CX-7
109999,0,0,2.98,2,0,1,,,,,yes,2016,GLS 350
14500,1,160,3,1,1,20,,,,,yes,2006,GS 300
14500,1,130,1.9,2,2,18,,,,,yes,2013,Octavia A5
9300,1,170,1.8,0,2,14,,,,,yes,2006,Avensis
34000,0,92,3,2,0,7,,,,,yes,2012,Touareg
8800,0,102,2,2,0,12,,,,,yes,2008,Sportage
1600,1,70,1.2,1,1,25,,,,,yes,1986,2101
2800,1,150,2,0,2,11,,,,,yes,1996,Galant
78900,0,55,3,2,0,6,,,,,yes,2014,Range 48 Sport
86999,0,0,3,2,0,5,,,,,yes,2016,X6
62000,0,1,2,2,0,5,,,,,yes,2016,X5
8200,1,250,4.4,1,,5,,,,,yes,1997,540
2900,1,225,2.5,1,1,5,,,,,no,1997,523
1800,5,1,1.4,0,2,4,,,,,yes,1988,11
67500,0,1,2,2,0,5,,,,,yes,2016,X5
19500,0,112,2.5,2,0,7,,,,,yes,2008,Touareg
3600,2,22,1.9,2,2,4,,,,,yes,2001,Kangoo груз.
9999,2,185,1.5,2,2,4,,,,,yes,2008,Kangoo пасс.
2999,1,310,1.6,1,2,16,,,,,yes,1995,Vectra A
13222,0,110,4.5,0,0,13,,,,,yes,2005,Cayenne
18900,1,80,3.5,1,2,20,,,,,yes,2007,ES 350
8200,0,210,2.4,0,0,11,,,,,yes,2007,Outlander
12900,5,37,1.4,1,2,14,,,,,yes,2013,Auris
2800,1,296,3,2,1,5,,,,,no,2001,730
36500,0,99,5,1,0,6,,,,,yes,2011,Range 48 Sport
2000,5,100,2,1,,0,,,,,yes,1988,Sierra
7200,2,285,2.2,2,2,1,,,,,yes,2001,Vito пасс.
9300,1,342,2.6,1,1,1,,,,,yes,2003,E-Class
14900,0,183,3.6,1,0,8,,,,,no,2007,Q7
13600,5,147,2,2,1,1,,,,,yes,2008,B 200
26900,1,158,5,1,1,5,,,,,yes,2007,M5
20300,0,139,3,2,0,7,,,,,yes,2008,Touareg
2700,1,337,2.3,0,1,1,,,,,yes,1988,230
20800,0,151,3,2,0,7,,,,,yes,2008,Touareg
24900,1,1,1.6,2,2,7,,,,,yes,2016,Jetta
15400,1,127,3,1,0,20,,,,,yes,2006,GS 300
24900,1,1,1.6,2,2,7,,,,,yes,2016,Jetta
21900,0,136,3,2,0,7,,,,,yes,2008,Touareg
8900,1,256,2.2,1,,5,,,,,yes,2002,5 Series
4999,1,256,2.5,2,1,5,,,,,no,2001,525
8800,4,217,1.9,2,2,7,,,,,yes,2005,Passat B5
6900,1,350,3,2,1,1,,,,,yes,1994,E-Class
7000,1,100,1.6,1,2,15,,,,,yes,2008,Accent
22700,0,68,NA,4,0,20,,,,,yes,2008,RX 400
4900,2,262,2.3,2,1,1,,,,,yes,1998,Vito груз.
25500,1,137,2.2,2,1,1,,,,,yes,2012,E-Class
13600,2,172,2.2,2,1,1,,,,,yes,2013,Vito груз.
8000,3,230,2.2,2,2,0,,,,,yes,2006,Transit пасс.
9750,1,84,1.3,1,2,3,,,,,yes,2008,Civic
1850,2,145,1.2,0,2,38,,,,,yes,2007,110557
16700,1,150,2,2,1,5,,,,,yes,2008,520
8888,1,172,1.8,0,2,14,,,,,yes,2005,Avensis
0,1,23,5.5,1,0,1,,,,,yes,2011,S 550
14900,1,106,2.4,1,2,14,,,,,yes,2008,Camry
3700,1,135,NA,0,2,19,,,,,yes,2004,Lanos
17800,1,114,1.7,2,2,12,,,,,yes,2013,Sportage
4000,1,300,1.8,1,1,1,,,,,yes,1996,C-Class
17900,0,67,2.7,2,0,33,,,,,yes,2012,Rexton II
15000,0,130,2.7,1,0,29,,,,,yes,2007,Grand Vitara
9200,5,108,1.4,2,,0,,,,,yes,2012,Fiesta
81000,1,23,4.4,1,1,5,,,,,yes,2014,M5
17300,1,184,1.8,0,1,1,,,,,yes,2008,E-Class
75500,0,50,4.6,1,0,20,,,,,yes,2015,LX 570
6400,5,90,1.6,1,2,17,,,,,yes,2008,Lacetti
17500,1,76,1.8,1,2,7,,,,,yes,2012,Passat B7
6000,2,130,1.6,1,2,15,,,,,yes,2007,Matrix
8550,2,160,1.5,2,2,4,,,,,yes,2014,Kangoo груз.
7999,1,122,NA,0,2,21,,,,,yes,2007,3
7800,1,155,1.8,0,2,18,,,,,yes,2005,Superb
15000,4,82,1.8,1,1,1,,,,,yes,2004,SLK 200
9800,1,158,1.34,4,2,3,,,,,yes,2008,Civic
4476,1,290,2,0,1,16,,,,,yes,1998,Omega
8500,3,200,1.9,2,2,7,,,,,yes,2003,Passat B5
12800,2,193,2.2,4,1,1,,,,,yes,2011,Vito груз.
9700,2,160,2,2,2,16,,,,,yes,2012,Viv66 груз.
8600,1,189,3.3,1,2,15,,,,,yes,2006,Sonata
4950,1,146,2,1,2,0,,,,,yes,2001,Focus
12400,1,110,1.8,1,2,18,,,,,yes,2012,Octavia A5
2900,5,260,1.4,1,2,16,,,,,yes,1992,Astra F
9300,5,49,1,1,2,28,,,,,yes,2014,107
3900,1,220,1.5,1,2,19,,,,,yes,2004,Lanos
8000,1,67,1.5,1,2,11,,,,,yes,2009,Lancer X
6300,1,116,1.5,1,2,11,,,,,yes,2008,Lancer X
7800,5,125,2.3,1,1,1,,,,,yes,2001,C-Class
9700,3,148,1.6,4,2,28,,,,,yes,2008,Partner пасс.
4500,1,74,1.6,0,2,38,,,,,yes,2010,Lanos
3400,3,164,1.9,2,2,16,,,,,no,2005,Vectra C
15300,4,116,2.4,1,2,14,,,,,yes,2009,Camry
9150,2,220,2,2,2,4,,,,,yes,2007,Trafic пасс.
12900,2,185,2.2,2,1,1,,,,,yes,2011,Vito груз.
4100,3,209,2.2,1,0,24,,,,,yes,1996,Legacy
13800,4,160,3.5,0,2,14,,,,,yes,2006,Camry
9500,0,110,3,2,,5,,,,,no,2008,X6
8800,1,112,1.3,2,2,30,,,,,yes,2014,Linea
6700,5,96,1.4,1,2,4,,,,,yes,2010,Sandero
6300,2,149,1.5,4,2,4,,,,,yes,2011,Kangoo груз.
13800,1,222,3,0,0,1,,,,,yes,2007,E-Class
21900,5,41,2,2,2,34,,,,,yes,2013,DS4
0,2,153,2,2,2,4,,,,,yes,2012,Trafic груз.
24000,0,152,4,0,0,14,,,,,yes,2006,Land Cruiser Prado
6700,1,95,1.6,1,2,15,,,,,yes,2008,Accent
9700,4,141,2,2,2,16,,,,,yes,2011,Viv66 груз.
13995,2,126,2.2,2,,1,,,,,yes,2013,Vito пасс.
8200,1,180,NA,1,2,7,,,,,yes,2007,Jetta
2200,5,118,1.4,1,2,7,,,,,no,2001,Lupo
7800,2,212,1.9,2,2,16,,,,,yes,2002,Viv66 пасс.
10200,1,154,2.5,1,1,1,,,,,yes,2006,C-Class
10500,5,50,1.4,1,2,15,,,,,yes,2011,i30
13000,1,304,4.4,4,,5,,,,,yes,2002,745
7900,1,170,3,1,2,14,,,,,yes,2004,Camry
10200,0,99,2,0,0,11,,,,,yes,2008,Outlander
5650,2,140,1.4,1,2,4,,,,,yes,2009,Kangoo пасс.
9200,2,268,2.5,2,0,7,,,,,yes,2003,T4 (Transporter) пасс.
12900,1,136,1.6,2,2,7,,,,,yes,2010,Passat B6
43000,0,33,3.5,1,0,20,,,,,yes,2013,RX 350
15900,3,219,3,2,1,1,,,,,yes,2007,E-Class
18000,2,147,2.2,2,1,1,,,,,yes,2013,Vito груз.
7600,4,125,1.5,2,2,4,,,,,yes,2013,Kangoo груз.
3500,1,250,2.7,2,1,1,,,,,no,2001,E-Class
89000,1,1,NA,4,1,23,,,,,yes,2016,Model S
99000,1,15,0.7,4,0,23,,,,,yes,2015,Model S
185000,0,1,NA,4,0,23,,,,,yes,2016,Model X
56000,1,9,NA,4,1,23,,,,,yes,2014,Model S
59000,1,20,1,4,1,23,,,,,yes,2013,Model S
60500,1,5,NA,4,1,23,,,,,yes,2015,Model S
3500,1,173,1.5,1,2,19,,,,,yes,2006,Lanos
13800,0,135,2.7,2,0,33,,,,,yes,2010,Rexton II
12999,2,237,2.5,2,2,7,,,,,yes,2005,T5 (Transporter) пасс.
21000,0,74,2,1,0,14,,,,,yes,2011,Rav 4
19700,1,220,2.2,2,,1,,,,,yes,2009,E-Class
15000,1,67,2.8,4,1,1,,,,,yes,1995,E-Class
21999,0,69,3.5,1,0,14,,,,,yes,2008,Highlander
16800,1,125,1.8,1,1,1,,,,,yes,2008,C-Class
53500,0,69,3,2,0,6,,,,,yes,2012,Range 48 Sport
11500,0,165,2.7,2,0,33,,,,,yes,2008,Rexton II
32500,0,79,3.5,1,0,20,,,,,yes,2011,RX 350
28999,1,2,2.5,1,2,0,,,,,yes,2015,Mondeo
0,0,0,4.5,2,0,14,,,,,yes,2016,Land Cruiser 200
14100,2,138,2.2,2,1,1,,,,,yes,2009,Vito пасс.
11900,3,132,1.4,1,2,7,,,,,yes,2011,Golf VI
13400,1,76,1.8,1,2,18,,,,,yes,2013,Octavia A5
13999,1,265,3,2,1,5,,,,,yes,2005,730
16700,1,71,2,1,2,3,,,,,yes,2011,Accord
11500,2,200,2.2,2,1,1,,,,,yes,2010,Vito груз.
5900,1,158,1.6,1,2,16,,,,,yes,2004,Astra G
9500,4,90,1.6,4,2,14,,,,,yes,2008,Corolla
8200,1,224,1.8,1,2,18,,,,,yes,2009,Octavia Tour
8990,4,300,2.2,1,1,5,,,,,yes,2002,320
2500,1,44,2.5,2,1,5,,,,,no,1997,525
8500,5,144,NA,4,,18,,,,,yes,2006,Octavia Tour
5500,1,165,1.6,1,2,11,,,,,yes,2006,Lancer
6700,0,18,NA,0,0,41,,,,,yes,2014,MK Cross
13800,0,165,3.6,1,0,24,,,,,yes,2008,Tribeca
1900,1,159,1.5,0,2,19,,,,,yes,2004,Lanos
2700,1,400,2.9,2,1,1,,,,,yes,1997,E-Class
5500,4,220,2.2,2,2,1,,,,,yes,2002,Vito пасс.
10000,2,160,1.6,2,2,7,,,,,yes,2012,Caddy груз.
3300,1,360,2.5,1,1,5,,,,,yes,1992,525
13300,1,133,1.8,1,2,7,,,,,yes,2008,Passat B6
30900,1,55,2,1,1,10,,,,,yes,2013,XF
5700,1,252,2.5,2,1,5,,,,,yes,1997,525
46500,0,127,5,1,0,1,,,,,yes,2008,G 500
55000,0,100,6,2,0,8,,,,,yes,2009,Q7
7450,3,150,1.4,1,2,18,,,,,yes,2010,Fabia
2800,1,133,1.5,0,2,19,,,,,yes,2000,Lanos
11900,1,167,1.8,1,1,1,,,,,yes,2005,C-Class
12450,1,162,3.5,0,2,14,,,,,yes,2007,Camry
2100,3,250,2.5,2,1,16,,,,,no,2001,Omega
5400,1,203,1.6,0,2,18,,,,,yes,2003,Octavia Tour
6999,1,113,1.5,1,2,11,,,,,yes,2007,Lancer X
4000,1,130,1.6,1,2,25,,,,,yes,2005,2110
36700,0,87,5,1,0,6,,,,,yes,2010,Range 48 Sport
41500,0,95,5,1,0,6,,,,,yes,2010,Range 48
6700,1,137,1.6,1,0,24,,,,,yes,2005,Impreza
8000,1,166,1.9,2,2,18,,,,,yes,2007,Octavia Tour
14500,0,173,2.5,2,0,7,,,,,yes,2005,Touareg
12500,4,225,2.2,2,2,28,,,,,yes,2011,Boxer груз.
12200,2,145,2,2,2,16,,,,,yes,2013,Viv66 пасс.
15200,0,193,3,0,0,11,,,,,yes,2008,Pajero Wagon
9300,3,150,2,1,2,7,,,,,yes,2008,Passat B6
0,0,1,3,2,0,1,,,,,yes,2016,GLS 350
0,1,29,6,1,1,1,,,,,yes,2011,S-Guard
38500,4,56,2,1,0,6,,,,,yes,2013,Range 48 Evoque
3900,1,111,2.5,2,1,1,,,,,yes,1989,E-Class
6400,1,127,1.6,1,2,11,,,,,yes,2006,Lancer
17700,0,50,2,1,2,12,,,,,yes,2012,Sportage
1850,5,50,1.5,1,2,25,,,,,yes,1992,2109
8700,4,62,1.25,1,,15,,,,,yes,2013,i20
7300,3,280,2.5,2,1,16,,,,,yes,2003,Omega
8000,1,119,NA,1,2,11,,,,,yes,2007,Lancer
0,1,259,3,2,1,5,,,,,yes,2001,330
7700,2,290,2.2,2,1,1,,,,,yes,2004,Vito пасс.
6400,1,25,2.4,1,0,29,,,,,yes,2011,Kizashi
18950,0,149,3,2,,7,,,,,yes,2008,Touareg
12900,5,145,3.5,0,0,22,,,,,yes,2003,FX 35
12900,2,127,1.6,2,2,7,,,,,yes,2011,Caddy пасс.
22900,1,60,2.5,1,2,14,,,,,yes,2012,Camry
5999,1,150,1.6,1,2,11,,,,,yes,2005,Lancer
5800,1,186,1.6,1,2,11,,,,,yes,2006,Lancer
7950,1,140,2,4,2,21,,,,,yes,2006,6
14000,4,144,2.2,2,1,1,,,,,yes,2009,Vito пасс.
2300,1,523,1.8,2,2,11,,,,,yes,1989,Lancer
1850,1,200,2.5,1,2,0,,,,,no,2001,Mondeo
14800,2,139,3,2,1,1,,,,,yes,2008,Vito пасс.
4700,1,333,3,1,1,5,,,,,yes,1994,730
11300,1,363,3.2,0,1,1,,,,,yes,2004,E-Class
6099,1,220,1.8,0,2,0,,,,,yes,2002,Mondeo
8100,0,90,1.9,2,0,4,,,,,yes,2005,Kangoo пасс.
11700,0,170,3,1,,24,,,,,yes,2006,Tribeca
10800,1,100,1.8,1,2,7,,,,,yes,2008,Passat B6
11900,2,215,2.2,2,1,1,,,,,yes,2011,Vito груз.
980,4,260,1,1,2,30,,,,,yes,1989,Panda
31000,0,86,2.2,2,0,14,,,,,yes,2014,Rav 4
8800,0,205,2,1,0,14,,,,,yes,2002,Rav 4
8700,2,290,2.2,2,1,1,,,,,yes,2005,Vito пасс.
7200,1,102,1.6,1,2,11,,,,,yes,2007,Lancer
12499,4,184,2,2,2,7,,,,,yes,2012,T6 (Transporter) груз
1200,1,240,2.4,1,1,1,,,,,no,1999,E-Class
11499,4,157,2.2,2,1,1,,,,,yes,2012,Vito груз.
14500,4,187,2.5,2,0,2,,,,,yes,2008,Navara
28500,1,148,2.2,2,1,1,,,,,yes,2011,E-Class
12800,5,19,1.4,1,2,15,,,,,yes,2013,i30
14462.65275,5,1,1.6,2,2,34,,,,,yes,2015,C4
25400,0,40,2,2,0,0,,,,,yes,2014,Kuga
5100,5,108,1.4,1,2,15,,,,,yes,2007,Getz
8447.4,0,1,1.7,1,0,25,,,,,yes,2015,2121
12800,4,360,2.2,2,1,1,,,,,yes,2008,Vito пасс.
11111.295,0,1,1.6,1,2,42,,,,,yes,2016,Tiggo
12100,1,310,2.2,2,1,1,,,,,yes,2005,E-Class
41000,0,88,4.2,2,0,8,,,,,yes,2010,Q7
25342.2,4,1,2.5,2,0,11,,,,,yes,2016,L 200
10577.775,0,1,1.7,1,0,17,,,,,yes,2015,Niva
9250,1,200,2,2,2,7,,,,,yes,2007,Passat B6
5000,2,194,1.9,2,2,34,,,,,yes,2005,Berlingo пасс.
12950,0,65,2.3,1,0,21,,,,,yes,2008,CX-7
9300,1,98,1.4,1,2,15,,,,,yes,2011,Accent
16042.65,5,1,1.6,2,2,28,,,,,yes,2015,308
68700,0,980,3,2,0,1,,,,,yes,2013,GL 350
6300,1,164,1.6,0,2,15,,,,,yes,2008,Accent
72000,0,45,5,1,0,6,,,,,yes,2013,Range 48 Sport
4700,1,1,1.8,1,1,1,,,,,yes,1996,C-Class
38500,0,55,2.3,1,0,48,,,,,yes,2013,Range 48
12950,1,313,3.2,2,1,1,,,,,yes,2003,S 320
12400,0,148,2.3,1,0,21,,,,,yes,2008,CX-7
15900,1,77,1.4,1,2,7,,,,,yes,2012,Jetta
4300,1,340,2.4,0,0,8,,,,,yes,1998,A6
36900,1,17,2,1,1,5,,,,,yes,2013,520
21800,1,0,1.6,1,2,3,,,,,yes,2016,Civic
19499,0,144,3.5,1,0,3,,,,,yes,2008,Pilot
1100,1,301,1.8,2,2,0,,,,,no,1998,Mondeo
10200,1,112,2,0,2,12,,,,,yes,2008,Magentis
9000,0,205,2.9,2,0,33,,,,,yes,2002,Rexton
6300,1,76,NA,1,2,15,,,,,yes,2010,Accent
75000,0,0,3,2,0,8,,,,,yes,2015,Q7
11800,1,44,1.4,0,2,12,,,,,yes,2014,Rio
0,1,118,1.6,0,2,7,,,,,yes,2008,Jetta
9000,1,178,1.9,2,2,7,,,,,yes,2009,Jetta
4700,1,86,1.4,0,2,19,,,,,yes,2008,Lanos
2000,1,49,1.3,1,1,25,,,,,yes,1974,2103
4900,1,90,1.4,0,2,4,,,,,yes,2008,Symbol
11200,2,180,2,2,2,16,,,,,yes,2012,Viv66 груз.
8800,1,165,1.8,1,2,14,,,,,yes,2007,Avensis
3200,1,75,1.4,1,2,19,,,,,yes,2008,Lanos
8700,1,93,2,0,2,17,,,,,yes,2010,Epica
11500,0,78,1.6,1,2,2,,,,,yes,2011,Juke
17900,2,92,1.4,1,2,7,,,,,yes,2012,Sharan
7999,2,210,1.6,0,2,7,,,,,yes,2004,Touran
3200,1,217,2,1,2,21,,,,,yes,1993,Xedos 6
129999,0,1,2.99,2,0,1,,,,,yes,2016,GLS 350
7300,4,130,1.8,2,2,0,,,,,yes,2011,Transit Connect груз.
12500,1,140,1.4,1,2,16,,,,,yes,2012,Insignia
92222,0,0,3,2,0,8,,,,,yes,2016,Q7
0,0,1,6,1,0,32,,,,,yes,2016,Bentayga
2300,1,240,2,2,2,0,,,,,no,2001,Mondeo
8600,1,126,1.6,1,2,14,,,,,yes,2008,Corolla
14900,4,175,3.5,0,2,14,,,,,yes,2008,Camry
10500,0,155,2.5,0,0,2,,,,,yes,2007,X-Trail
7500,1,94,1.6,1,2,11,,,,,yes,2007,Lancer
41900,0,89,4.5,2,0,14,,,,,yes,2012,Land Cruiser 200
24500,4,77,1.8,1,,1,,,,,yes,2011,C-Class
17500,3,113,2.2,2,1,1,,,,,yes,2010,C-Class
17900,3,115,1.8,1,2,7,,,,,yes,2012,Passat B7
9999,1,250,2.2,2,1,1,,,,,yes,2000,E-Class
9600,1,185,1.6,0,2,7,,,,,yes,2008,Jetta
39500,4,110,6,0,0,49,,,,,yes,2007,H2
9999,1,322,2.7,2,1,1,,,,,yes,2000,E-Class
16500,2,152,2.2,2,1,1,,,,,yes,2012,Vito пасс.
12200,0,79,2.3,1,0,21,,,,,yes,2008,CX-7
13000,2,110,1.9,2,2,7,,,,,yes,2009,T5 (Transporter) пасс.
3699,5,111,0.8,1,2,19,,,,,yes,2007,Matiz
9500,2,180,2,2,2,16,,,,,yes,2008,Viv66 пасс.
1450,4,200,1.8,0,2,7,,,,,yes,1987,Jetta
12500,1,110,2.4,0,2,14,,,,,yes,2007,Camry
10500,2,183,2.5,2,2,4,,,,,yes,2006,Trafic пасс.
4000,3,300,2.5,2,2,8,,,,,no,2001,A6
22800,4,161,2,2,0,7,,,,,yes,2011,Am66k
6500,3,116,1.8,0,2,17,,,,,yes,2010,Lacetti
52500,0,43,3,4,0,14,,,,,yes,2014,Land Cruiser Prado
4000,1,263,1.9,2,2,8,,,,,yes,1996,A4
5600,1,168,1.5,0,2,17,,,,,yes,2007,Aveo
10900,1,99,1.8,1,2,3,,,,,yes,2008,Civic
14290,0,173,3,1,0,20,,,,,yes,2004,RX 300
3600,5,114,1.6,0,2,25,,,,,yes,2010,2113
11350,2,177,2,2,2,16,,,,,yes,2012,Viv66 груз.
162900,1,0,NA,4,0,23,,,,,yes,2016,Model S
14000,2,210,2.5,2,2,16,,,,,yes,2011,Viv66 пасс.
4100,1,205,2,1,,0,,,,,yes,1995,Scorpio
13800,3,76,2.7,1,1,9,,,,,yes,2009,300 C
13700,4,82,2.4,1,2,3,,,,,yes,2008,Accord
7000,1,227,3,2,1,5,,,,,no,2004,730
9200,5,125,1.6,1,2,12,,,,,yes,2008,Ceed
6150,1,102,1.5,1,2,17,,,,,yes,2008,Aveo
12900,1,129,1.8,1,2,14,,,,,yes,2009,Avensis
1300,1,250,1.6,1,1,0,,,,,yes,1988,Escort
49900,0,20,3,2,0,22,,,,,yes,2015,QX70
11500,1,180,3.2,0,1,1,,,,,yes,2004,E-Class
6500,1,92,1.4,1,2,15,,,,,yes,2008,Accent
16000,0,195,3.5,0,0,20,,,,,yes,2006,RX 350
11700,2,170,2,4,2,16,,,,,yes,2008,Viv66 пасс.
12899,0,112,NA,0,2,21,,,,,yes,2008,CX-7
1699,5,294,1.6,0,2,11,,,,,yes,1992,Lancer
8300,1,97,2,1,2,17,,,,,yes,2010,Epica
2000,2,320,2.5,2,1,0,,,,,no,1996,Transit груз.
37000,4,170,3,2,0,8,,,,,yes,2010,Q7
11600,1,169,1.4,0,2,7,,,,,no,2013,Passat B7
17600,0,157,NA,1,0,20,,,,,yes,2006,RX 350
5400,5,142,1.5,0,2,17,,,,,yes,2008,Aveo
12300,1,300,2.2,2,1,1,,,,,yes,2003,E-Class
5500,5,108,1.4,1,2,34,,,,,yes,2005,C3
0,4,67,1.8,4,,7,,,,,yes,2008,Passat B6
4250,5,228,2,1,2,16,,,,,yes,1996,Vectra B
27000,0,150,4.7,0,0,20,,,,,yes,2007,GX
9900,0,168,2,0,0,15,,,,,yes,2007,Tucson
4599,1,267,2,0,1,5,,,,,yes,1991,520
4000,1,243,2,0,1,14,,,,,yes,1987,Mark II
14200,2,180,2.2,2,,1,,,,,yes,2007,Vito пасс.
8100,1,196,1.8,1,2,18,,,,,yes,2005,Superb
3149.25,5,330,2,0,2,11,,,,,yes,1993,Galant
4500,1,35,1.3,0,2,19,,,,,yes,2013,Sens
5200,5,183,1.2,0,2,18,,,,,yes,2006,Fabia
6900,1,256,1.8,1,2,7,,,,,yes,2002,Passat B5
44700,0,120,3.5,1,0,14,,,,,yes,2013,Venza
4000,1,370,3.2,2,1,1,,,,,no,2002,E-Class
10200,2,137,1.9,2,2,7,,,,,yes,2008,Caddy пасс.
3900,1,389,2,0,2,16,,,,,yes,1995,Vectra A
5000,4,125,1.2,1,2,2,,,,,yes,2006,Micra
7500,4,440,2,2,2,4,,,,,yes,2008,Trafic груз.
6000,5,100,1.2,1,,18,,,,,yes,2008,Fabia
8200,1,368,3,2,1,5,,,,,yes,2000,730
18200,0,146,2.7,0,0,14,,,,,yes,2006,Land Cruiser Prado
23000,0,240,4.2,1,0,8,,,,,yes,2007,Q7
8500,5,81,1.6,1,2,2,,,,,yes,2008,TIIDA
9500,5,29,1.4,1,2,7,,,,,yes,2014,Polo
7350,5,205,NA,0,2,39,,,,,yes,2005,Leon
10700,1,38,1.4,1,2,12,,,,,yes,2013,Rio
4500,5,185,1.5,0,2,17,,,,,yes,2004,Aveo
41000,0,180,3,2,0,7,,,,,yes,2013,Touareg
12900,0,148,3,0,0,11,,,,,yes,2008,Pajero Sport
12114.34965,1,0,1.6,1,2,7,,,,,yes,2016,Polo
9600,2,150,1.6,2,2,28,,,,,yes,2010,Partner пасс.
20350,3,111,2,2,2,7,,,,,yes,2012,Passat B7
3500,0,200,2.5,1,0,6,,,,,no,2003,Freelander
8300,1,165,2,1,2,18,,,,,yes,2006,Octavia A5
3800,1,144,2.3,1,1,50,,,,,yes,2008,31105
32500,4,86,3,1,1,5,,,,,yes,2010,5 Series GT
12500,1,27,2.4,1,,9,,,,,yes,2006,PT Cruiser
6500,2,237,2.2,2,2,34,,,,,yes,2007,Jumper груз.
82300,1,17,NA,4,1,23,,,,,yes,2014,Model S
1300,1,274,1.5,1,2,21,,,,,no,1995,323
15200,1,159,2.4,0,,3,,,,,yes,2008,Accord
7900,5,132,1.4,0,,18,,,,,yes,2008,Fabia
20999,1,74,2.4,1,2,3,,,,,yes,2011,Accord
8300,4,151,2,1,2,7,,,,,yes,2005,T5 (Transporter) пасс.
3230,1,280,1.6,4,,16,,,,,yes,1994,Astra F
13600,5,128,1.6,2,,34,,,,,yes,2012,C4
16900,2,180,3,2,1,1,,,,,yes,2008,Vito пасс.
3500,5,97,1.6,1,2,25,,,,,yes,2008,1119
0,0,43,2.2,2,0,14,,,,,yes,2013,Rav 4
25982.7945,0,0,1.6,2,2,2,,,,,yes,2016,Qashqai
8900,1,250,2.5,2,1,5,,,,,yes,2001,525
11500,2,209,2.2,2,1,1,,,,,yes,2008,Vito пасс.
4000,5,92,1.6,0,2,25,,,,,yes,2006,2112
14000,0,182,3,1,0,20,,,,,yes,2003,RX 300
18200,1,35,2.4,1,,15,,,,,yes,2011,Sonata
5950,2,135,1.5,2,2,4,,,,,yes,2012,Kangoo груз.
2600,3,110,2.5,2,2,8,,,,,no,2002,A6
10800,2,108,2,2,2,16,,,,,yes,2012,Viv66 груз.
0,4,24,4.7,1,0,1,,,,,yes,2014,S 500
27800,1,170,2,2,1,5,,,,,yes,2011,520
8000,2,293,NA,2,2,1,,,,,yes,1999,Vito пасс.
21000,0,173,3,2,0,7,,,,,yes,2008,Touareg
10300,4,202,2,2,2,16,,,,,yes,2008,Viv66 пасс.
10999,1,150,2,0,1,5,,,,,yes,2003,320
14900,0,180,3,0,0,20,,,,,yes,2004,RX 300
6900,5,139,1.4,1,2,0,,,,,yes,2011,Fusion
0,5,28,1.6,1,2,14,,,,,yes,2014,Auris
8500,4,135,1.5,0,,11,,,,,yes,2008,Lancer X
24700,3,142,2,2,1,5,,,,,yes,2012,520
9200,5,127,1.6,1,2,7,,,,,yes,2007,Golf V
8100,2,330,2.2,2,2,1,,,,,yes,2001,Vito пасс.
42500,0,50,3,2,0,14,,,,,yes,2012,Land Cruiser Prado
18421.26,1,0,1.6,1,2,2,,,,,yes,2015,Sentra
31000,1,100,2,1,1,5,,,,,yes,2012,520
5750,0,225,2,0,0,4,,,,,yes,2003,Scenic
20000,0,251,5,0,0,1,,,,,yes,2002,ML 500
33800,0,120,3,2,0,1,,,,,yes,2010,ML 350
21900,4,17,1.6,1,2,28,,,,,yes,2011,RCZ
3750,1,100,1.5,1,2,25,,,,,yes,2008,2115
16000,0,40,1.8,1,0,18,,,,,yes,2013,Yeti
35000,4,15,3.6,1,,17,,,,,yes,2012,Cam66
9600,1,58,1.8,1,2,18,,,,,yes,2008,Superb
19990,1,127,2.8,1,0,8,,,,,yes,2010,A6
13899,5,232,3,2,1,1,,,,,yes,2007,Vito пасс.
6000,5,145,1.6,1,2,30,,,,,yes,2006,Grande Punto
16799,3,90,2.5,4,0,24,,,,,yes,2011,Outback
21600,0,200,4.8,4,0,5,,,,,yes,2007,X5
6999,1,230,3,1,2,2,,,,,yes,2004,Maxima
7000,1,133,1.6,1,2,11,,,,,yes,2008,Lancer
